ensembl_gene_id	chromosome_name	gene_biotype	description	protein_id	go_id
1251	AAEL009017	1	protein_coding	glutathione transferase [Source:VB Community Annotation]		GO:0005515
1252	AAEL009018	1	protein_coding	cytochrome P450 [Source:VB Community Annotation]		GO:0055114
1253	AAEL009018	1	protein_coding	cytochrome P450 [Source:VB Community Annotation]		GO:0004497
1254	AAEL009018	1	protein_coding	cytochrome P450 [Source:VB Community Annotation]		GO:0005506
1255	AAEL009018	1	protein_coding	cytochrome P450 [Source:VB Community Annotation]		GO:0020037
1256	AAEL009018	1	protein_coding	cytochrome P450 [Source:VB Community Annotation]		GO:0016705
1257	AAEL009249	1	protein_coding	Coronin [Source:UniProtKB/TrEMBL;Acc:A0A1S4FM51]		GO:0005794
1258	AAEL009249	1	protein_coding	Coronin [Source:UniProtKB/TrEMBL;Acc:A0A1S4FM51]		GO:0005515
1259	AAEL009250	1	protein_coding			GO:0005515
1260	AAEL009323	1	protein_coding	carbonic anhydrase precursor [Source:VB Community Annotation]		GO:0008270
1261	AAEL009323	1	protein_coding	carbonic anhydrase precursor [Source:VB Community Annotation]		GO:0004089
1262	AAEL009324	1	protein_coding	hydroxyacyl dehydrogenase [Source:VB Community Annotation]		GO:0016491
1263	AAEL009325	1	protein_coding			
1264	AAEL009326	1	protein_coding	fragile X mental retardation syndrome-related protein 1, putative [Source:VB Community Annotation]		GO:0003723
1265	AAEL009326	1	protein_coding	fragile X mental retardation syndrome-related protein 1, putative [Source:VB Community Annotation]		GO:0003676
1266	AAEL009326	1	protein_coding	fragile X mental retardation syndrome-related protein 1, putative [Source:VB Community Annotation]		GO:0003729
1267	AAEL009326	1	protein_coding	fragile X mental retardation syndrome-related protein 1, putative [Source:VB Community Annotation]		GO:0006417
1268	AAEL009327	1	protein_coding			GO:0005509
1269	AAEL009328	1	protein_coding	hydroxyacyl dehydrogenase [Source:VB Community Annotation]		GO:0016491
1270	AAEL009330	1	protein_coding	carbonic anhydrase II, putative [Source:VB Community Annotation]		GO:0008270
1271	AAEL009330	1	protein_coding	carbonic anhydrase II, putative [Source:VB Community Annotation]		GO:0004089
1272	AAEL009458	1	protein_coding	syntaxin 4 [Source:VB Community Annotation]	EJY57806.1	GO:0016020
1273	AAEL009458	1	protein_coding	syntaxin 4 [Source:VB Community Annotation]	EJY57806.1	GO:0016021
1274	AAEL009458	1	protein_coding	syntaxin 4 [Source:VB Community Annotation]	EJY57806.1	GO:0016192
1275	AAEL009458	1	protein_coding	syntaxin 4 [Source:VB Community Annotation]	EAT38669.1	GO:0016020
1276	AAEL009458	1	protein_coding	syntaxin 4 [Source:VB Community Annotation]	EAT38669.1	GO:0016021
1277	AAEL009458	1	protein_coding	syntaxin 4 [Source:VB Community Annotation]	EAT38669.1	GO:0016192
1278	AAEL009463	1	protein_coding			GO:0016020
1279	AAEL009463	1	protein_coding			GO:0016192
1280	AAEL009464	1	protein_coding	knolle, putative [Source:VB Community Annotation]		GO:0016020
1281	AAEL009464	1	protein_coding	knolle, putative [Source:VB Community Annotation]		GO:0016021
1282	AAEL009464	1	protein_coding	knolle, putative [Source:VB Community Annotation]		GO:0016192
1283	AAEL009465	1	protein_coding	replication factor c / DNA polymerase iii gamma-tau subunit [Source:VB Community Annotation]	EAT38657.1	GO:0003677
1284	AAEL009465	1	protein_coding	replication factor c / DNA polymerase iii gamma-tau subunit [Source:VB Community Annotation]	EAT38657.1	GO:0005524
1285	AAEL009465	1	protein_coding	replication factor c / DNA polymerase iii gamma-tau subunit [Source:VB Community Annotation]	EAT38657.1	GO:0006260
1286	AAEL009466	1	protein_coding	protein kinase c [Source:VB Community Annotation]		GO:0005524
1287	AAEL009466	1	protein_coding	protein kinase c [Source:VB Community Annotation]		GO:0004674
1288	AAEL009466	1	protein_coding	protein kinase c [Source:VB Community Annotation]		GO:0004672
1289	AAEL009466	1	protein_coding	protein kinase c [Source:VB Community Annotation]		GO:0006468
1290	AAEL009467	1	protein_coding		EAT38658.1	GO:0003779
1291	AAEL009467	1	protein_coding		EAT38658.1	GO:0005622
1292	AAEL009471	1	protein_coding			
1293	AAEL009530	1	protein_coding	tmc6 protein (evin) [Source:VB Community Annotation]		GO:0016021
1294	AAEL009530	1	protein_coding	tmc6 protein (evin) [Source:VB Community Annotation]		GO:0005887
1295	AAEL009531	1	protein_coding	niemann-pick C1 [Source:VB Community Annotation]		GO:0016021
1296	AAEL009531	1	protein_coding	niemann-pick C1 [Source:VB Community Annotation]		GO:0005319
1297	AAEL009538	1	protein_coding		EAT38587.1	
1298	AAEL009645	1	protein_coding			GO:0006355
1299	AAEL009645	1	protein_coding			GO:0003700
1300	AAEL009646	1	protein_coding			GO:0003723
1301	AAEL009646	1	protein_coding			GO:0003676
1302	AAEL009646	1	protein_coding			GO:0006413
1303	AAEL009646	1	protein_coding			GO:0097010
1304	AAEL009649	1	protein_coding	brg-1 associated factor [Source:VB Community Annotation]		GO:0016514
1305	AAEL009649	1	protein_coding	brg-1 associated factor [Source:VB Community Annotation]		GO:0071565
1306	AAEL009649	1	protein_coding	brg-1 associated factor [Source:VB Community Annotation]		GO:0071564
1307	AAEL009649	1	protein_coding	brg-1 associated factor [Source:VB Community Annotation]		GO:0005515
1308	AAEL009650	1	protein_coding			GO:0003676
1309	AAEL009650	1	protein_coding			GO:0006139
1310	AAEL009650	1	protein_coding			GO:0008408
1311	AAEL009772	1	protein_coding		EJY57828.1	
1312	AAEL009772	1	protein_coding		EAT38318.1	
1313	AAEL009772	1	protein_coding		EAT38319.1	
1314	AAEL009773	1	protein_coding	geminin, putative [Source:VB Community Annotation]		GO:0006275
1315	AAEL009776	1	protein_coding			GO:0016021
1316	AAEL009776	1	protein_coding			GO:0005515
1317	AAEL009777	1	protein_coding	heparan sulphate sulfotransferase [Source:VB Community Annotation]	EAT38321.1	GO:0016021
1318	AAEL009777	1	protein_coding	heparan sulphate sulfotransferase [Source:VB Community Annotation]	EAT38321.1	GO:0008146
1319	AAEL009778	1	protein_coding		EAT38316.1	
1320	AAEL009779	1	protein_coding	NBP2b protein, putative [Source:VB Community Annotation]	EAT38322.1	
1321	AAEL009782	1	protein_coding	brain chitinase and chia [Source:VB Community Annotation]		GO:0005975
1322	AAEL009782	1	protein_coding	brain chitinase and chia [Source:VB Community Annotation]		GO:0004553
1323	AAEL009782	1	protein_coding	brain chitinase and chia [Source:VB Community Annotation]		GO:0008061
1324	AAEL010205	1	protein_coding		EAT37850.1	
1325	AAEL010205	1	protein_coding		EAT37849.1	
1326	AAEL010205	1	protein_coding		EAT37852.1	
1327	AAEL010205	1	protein_coding		EAT37851.1	
1328	AAEL010205	1	protein_coding		EAT37848.1	
1329	AAEL010205	1	protein_coding		EAT37853.1	
1330	AAEL010206	1	protein_coding	xylulose kinase [Source:VB Community Annotation]	EAT33917.1	GO:0005975
1331	AAEL010206	1	protein_coding	xylulose kinase [Source:VB Community Annotation]	EAT33917.1	GO:0016773
1332	AAEL010558	1	protein_coding		EAT37454.1	GO:0016021
1333	AAEL010558	1	protein_coding		EAT37454.1	GO:0019991
1334	AAEL010559	1	protein_coding	vacuolar protein sorting vps16 [Source:VB Community Annotation]	EAT37446.1	GO:0031902
1335	AAEL010559	1	protein_coding	vacuolar protein sorting vps16 [Source:VB Community Annotation]	EAT37446.1	GO:0005737
1336	AAEL010559	1	protein_coding	vacuolar protein sorting vps16 [Source:VB Community Annotation]	EAT37446.1	GO:0006886
1337	AAEL010559	1	protein_coding	vacuolar protein sorting vps16 [Source:VB Community Annotation]	EAT37446.1	GO:0007033
1338	AAEL010559	1	protein_coding	vacuolar protein sorting vps16 [Source:VB Community Annotation]	EAT37446.1	GO:0033263
1339	AAEL010559	1	protein_coding	vacuolar protein sorting vps16 [Source:VB Community Annotation]	EAT37446.1	GO:0030897
1340	AAEL010559	1	protein_coding	vacuolar protein sorting vps16 [Source:VB Community Annotation]	EAT37446.1	GO:0005765
1341	AAEL010561	1	protein_coding		EAT37444.1	
1342	AAEL010563	1	protein_coding	tyrosyl-tRNA synthetase [Source:VB Community Annotation]		GO:0005524
1343	AAEL010563	1	protein_coding	tyrosyl-tRNA synthetase [Source:VB Community Annotation]		GO:0003723
1344	AAEL010563	1	protein_coding	tyrosyl-tRNA synthetase [Source:VB Community Annotation]		GO:0005737
1345	AAEL010563	1	protein_coding	tyrosyl-tRNA synthetase [Source:VB Community Annotation]		GO:0004812
1346	AAEL010563	1	protein_coding	tyrosyl-tRNA synthetase [Source:VB Community Annotation]		GO:0006418
1347	AAEL010563	1	protein_coding	tyrosyl-tRNA synthetase [Source:VB Community Annotation]		GO:0000166
1348	AAEL010563	1	protein_coding	tyrosyl-tRNA synthetase [Source:VB Community Annotation]		GO:0006437
1349	AAEL010563	1	protein_coding	tyrosyl-tRNA synthetase [Source:VB Community Annotation]		GO:0004831
1350	AAEL010567	1	protein_coding			GO:0003723
1351	AAEL010567	1	protein_coding			GO:0003676
1352	AAEL010568	1	protein_coding	chromosome-associated kinesin KIF4A (chromokinesin) [Source:VB Community Annotation]		GO:0005524
1353	AAEL010568	1	protein_coding	chromosome-associated kinesin KIF4A (chromokinesin) [Source:VB Community Annotation]		GO:0008017
1354	AAEL010568	1	protein_coding	chromosome-associated kinesin KIF4A (chromokinesin) [Source:VB Community Annotation]		GO:0003777
1355	AAEL010568	1	protein_coding	chromosome-associated kinesin KIF4A (chromokinesin) [Source:VB Community Annotation]		GO:0007018
1356	AAEL010569	1	protein_coding	chondroitin synthase [Source:VB Community Annotation]		GO:0016021
1357	AAEL010569	1	protein_coding	chondroitin synthase [Source:VB Community Annotation]		GO:0008376
1358	AAEL010569	1	protein_coding	chondroitin synthase [Source:VB Community Annotation]		GO:0032580
1359	AAEL010570	1	protein_coding	acetylcholine receptor, beta-type subunit invertebrate [Source:VB Community Annotation]	EAT37452.1	GO:0006811
1360	AAEL010570	1	protein_coding	acetylcholine receptor, beta-type subunit invertebrate [Source:VB Community Annotation]	EAT37452.1	GO:0016021
1361	AAEL010570	1	protein_coding	acetylcholine receptor, beta-type subunit invertebrate [Source:VB Community Annotation]	EAT37452.1	GO:0005216
1362	AAEL010570	1	protein_coding	acetylcholine receptor, beta-type subunit invertebrate [Source:VB Community Annotation]	EAT37452.1	GO:0022848
1363	AAEL010570	1	protein_coding	acetylcholine receptor, beta-type subunit invertebrate [Source:VB Community Annotation]	EAT37452.1	GO:0045211
1364	AAEL010570	1	protein_coding	acetylcholine receptor, beta-type subunit invertebrate [Source:VB Community Annotation]	EAT37452.1	GO:0005230
1365	AAEL010570	1	protein_coding	acetylcholine receptor, beta-type subunit invertebrate [Source:VB Community Annotation]	EAT37452.1	GO:0004888
1366	AAEL010570	1	protein_coding	acetylcholine receptor, beta-type subunit invertebrate [Source:VB Community Annotation]	EAT37452.1	GO:0034220
1367	AAEL010570	1	protein_coding	acetylcholine receptor, beta-type subunit invertebrate [Source:VB Community Annotation]	EAT37452.1	GO:0030054
1368	AAEL010620	1	protein_coding			GO:0003723
1369	AAEL010710	1	protein_coding	gamma-aminobutyric-acid receptor a beta subunit 1, 2, 3, [Source:VB Community Annotation]		GO:0016020
1370	AAEL010710	1	protein_coding	gamma-aminobutyric-acid receptor a beta subunit 1, 2, 3, [Source:VB Community Annotation]		GO:0006811
1371	AAEL010710	1	protein_coding	gamma-aminobutyric-acid receptor a beta subunit 1, 2, 3, [Source:VB Community Annotation]		GO:0016021
1372	AAEL010710	1	protein_coding	gamma-aminobutyric-acid receptor a beta subunit 1, 2, 3, [Source:VB Community Annotation]		GO:0005216
1373	AAEL010710	1	protein_coding	gamma-aminobutyric-acid receptor a beta subunit 1, 2, 3, [Source:VB Community Annotation]		GO:0005230
1374	AAEL010710	1	protein_coding	gamma-aminobutyric-acid receptor a beta subunit 1, 2, 3, [Source:VB Community Annotation]		GO:0004888
1375	AAEL010710	1	protein_coding	gamma-aminobutyric-acid receptor a beta subunit 1, 2, 3, [Source:VB Community Annotation]		GO:0004890
1376	AAEL010710	1	protein_coding	gamma-aminobutyric-acid receptor a beta subunit 1, 2, 3, [Source:VB Community Annotation]		GO:0034220
1377	AAEL010712	1	protein_coding	low-density lipoprotein receptor (ldl) [Source:VB Community Annotation]		GO:0016021
1378	AAEL010712	1	protein_coding	low-density lipoprotein receptor (ldl) [Source:VB Community Annotation]		GO:0005509
1379	AAEL010712	1	protein_coding	low-density lipoprotein receptor (ldl) [Source:VB Community Annotation]		GO:0060828
1380	AAEL010712	1	protein_coding	low-density lipoprotein receptor (ldl) [Source:VB Community Annotation]		GO:0048513
1381	AAEL010712	1	protein_coding	low-density lipoprotein receptor (ldl) [Source:VB Community Annotation]		GO:0030509
1382	AAEL010712	1	protein_coding	low-density lipoprotein receptor (ldl) [Source:VB Community Annotation]		GO:0005515
1383	AAEL010850	1	protein_coding	troponin i [Source:VB Community Annotation]	EAT37112.1	GO:0005861
1384	AAEL010850	1	protein_coding	troponin i [Source:VB Community Annotation]	EAT37120.1	GO:0005861
1385	AAEL010850	1	protein_coding	troponin i [Source:VB Community Annotation]	EAT37113.1	GO:0005861
1386	AAEL010850	1	protein_coding	troponin i [Source:VB Community Annotation]	EAT37119.1	GO:0005861
1387	AAEL010850	1	protein_coding	troponin i [Source:VB Community Annotation]	EAT37118.1	GO:0005861
1388	AAEL010850	1	protein_coding	troponin i [Source:VB Community Annotation]		GO:0005861
1389	AAEL010853	1	protein_coding	AMP dependent ligase [Source:VB Community Annotation]		GO:0003824
1390	AAEL010854	1	protein_coding	ubiquitin specific protease 2, [Source:VB Community Annotation]		GO:0006511
1391	AAEL010854	1	protein_coding	ubiquitin specific protease 2, [Source:VB Community Annotation]		GO:0036459
1392	AAEL010854	1	protein_coding	ubiquitin specific protease 2, [Source:VB Community Annotation]		GO:0016579
1393	AAEL010855	1	protein_coding	cdc6 [Source:VB Community Annotation]		GO:0005634
1394	AAEL010855	1	protein_coding	cdc6 [Source:VB Community Annotation]		GO:0006270
1395	AAEL010855	1	protein_coding	cdc6 [Source:VB Community Annotation]		GO:0051301
1396	AAEL010856	1	protein_coding	dopamine beta hydroxylase [Source:VB Community Annotation]		GO:0055114
1397	AAEL010856	1	protein_coding	dopamine beta hydroxylase [Source:VB Community Annotation]		GO:0003824
1398	AAEL010856	1	protein_coding	dopamine beta hydroxylase [Source:VB Community Annotation]		GO:0004497
1399	AAEL010856	1	protein_coding	dopamine beta hydroxylase [Source:VB Community Annotation]		GO:0005507
1400	AAEL010856	1	protein_coding	dopamine beta hydroxylase [Source:VB Community Annotation]		GO:0016715
1401	AAEL010860	1	protein_coding			GO:0005829
1402	AAEL010860	1	protein_coding			GO:0042147
1403	AAEL010860	1	protein_coding			GO:0032456
1404	AAEL010860	1	protein_coding			GO:1990745
1405	AAEL010861	1	protein_coding	Mediator of RNA polymerase II transcription subunit 8 (Med8) [Source:VB Community Annotation]	EAT37124.1	GO:0003712
1406	AAEL010861	1	protein_coding	Mediator of RNA polymerase II transcription subunit 8 (Med8) [Source:VB Community Annotation]	EAT37124.1	GO:0006357
1407	AAEL010861	1	protein_coding	Mediator of RNA polymerase II transcription subunit 8 (Med8) [Source:VB Community Annotation]	EAT37124.1	GO:0016592
1408	AAEL010864	1	protein_coding	TRP-phosphatase, putative [Source:VB Community Annotation]	EAT37111.1	GO:0005515
1409	AAEL010960	1	protein_coding	xaa-pro dipeptidase app(e.coli) [Source:VB Community Annotation]		GO:0004177
1410	AAEL010960	1	protein_coding	xaa-pro dipeptidase app(e.coli) [Source:VB Community Annotation]		GO:0030145
1411	AAEL011818	1	protein_coding			
1412	AAEL012297	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0016021
1413	AAEL012297	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0016491
1414	AAEL012297	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0055114
1415	AAEL012297	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0005506
1416	AAEL012297	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0008610
1417	AAEL012298	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0016021
1418	AAEL012298	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0016491
1419	AAEL012298	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0055114
1420	AAEL012298	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0005506
1421	AAEL012298	1	protein_coding	sterol desaturase [Source:VB Community Annotation]		GO:0008610
1422	AAEL012430	1	protein_coding	AMP dependent ligase [Source:VB Community Annotation]		GO:0016021
1423	AAEL012430	1	protein_coding	AMP dependent ligase [Source:VB Community Annotation]		GO:0003824
1424	AAEL012431	1	protein_coding	AMP dependent ligase [Source:VB Community Annotation]		GO:0003824
1425	AAEL012549	1	protein_coding	ATPase, class vi, type 11c [Source:VB Community Annotation]		GO:0005524
1426	AAEL012549	1	protein_coding	ATPase, class vi, type 11c [Source:VB Community Annotation]		GO:0016021
1427	AAEL012549	1	protein_coding	ATPase, class vi, type 11c [Source:VB Community Annotation]		GO:0000287
1428	AAEL012549	1	protein_coding	ATPase, class vi, type 11c [Source:VB Community Annotation]		GO:0000166
1429	AAEL012549	1	protein_coding	ATPase, class vi, type 11c [Source:VB Community Annotation]		GO:0004012
1430	AAEL012549	1	protein_coding	ATPase, class vi, type 11c [Source:VB Community Annotation]		GO:0015914
1431	AAEL012551	1	protein_coding			GO:0008270
1432	AAEL012551	1	protein_coding			GO:0005634
1433	AAEL012551	1	protein_coding			GO:0003676
1434	AAEL012552	1	protein_coding	NADH-ubiquinone oxidoreductase [Source:VB Community Annotation]		GO:0009055
1435	AAEL012552	1	protein_coding	NADH-ubiquinone oxidoreductase [Source:VB Community Annotation]		GO:0016020
1436	AAEL012552	1	protein_coding	NADH-ubiquinone oxidoreductase [Source:VB Community Annotation]		GO:0016491
1437	AAEL012552	1	protein_coding	NADH-ubiquinone oxidoreductase [Source:VB Community Annotation]		GO:0055114
1438	AAEL012552	1	protein_coding	NADH-ubiquinone oxidoreductase [Source:VB Community Annotation]		GO:0008137
1439	AAEL012552	1	protein_coding	NADH-ubiquinone oxidoreductase [Source:VB Community Annotation]		GO:0042773
1440	AAEL012552	1	protein_coding	NADH-ubiquinone oxidoreductase [Source:VB Community Annotation]		GO:0051536
1441	AAEL012552	1	protein_coding	NADH-ubiquinone oxidoreductase [Source:VB Community Annotation]		GO:0016651
1442	AAEL012740	1	protein_coding	ATPase subunit, putative [Source:VB Community Annotation]	EAT35073.1	GO:0016021
1443	AAEL012740	1	protein_coding	ATPase subunit, putative [Source:VB Community Annotation]	EAT35073.1	GO:0015986
1444	AAEL012740	1	protein_coding	ATPase subunit, putative [Source:VB Community Annotation]	EAT35073.1	GO:0015078
1445	AAEL012740	1	protein_coding	ATPase subunit, putative [Source:VB Community Annotation]	EAT35073.1	GO:0015991
1446	AAEL012740	1	protein_coding	ATPase subunit, putative [Source:VB Community Annotation]	EAT35073.1	GO:0045263
1447	AAEL012740	1	protein_coding	ATPase subunit, putative [Source:VB Community Annotation]	EAT35073.1	GO:0008289
1448	AAEL012740	1	protein_coding	ATPase subunit, putative [Source:VB Community Annotation]	EAT35073.1	GO:0033177
1449	AAEL012741	1	protein_coding			
1450	AAEL012809	1	protein_coding	peptidylprolyl isomerase [Source:VB Community Annotation]		GO:0005515
1451	AAEL012861	1	protein_coding			GO:0000166
1452	AAEL013075	1	protein_coding			
1453	AAEL013076	1	protein_coding	signal recognition particle 54 kda protein [Source:VB Community Annotation]		GO:0003924
1454	AAEL013076	1	protein_coding	signal recognition particle 54 kda protein [Source:VB Community Annotation]		GO:0005525
1455	AAEL013076	1	protein_coding	signal recognition particle 54 kda protein [Source:VB Community Annotation]		GO:0006614
1456	AAEL013076	1	protein_coding	signal recognition particle 54 kda protein [Source:VB Community Annotation]		GO:0008312
1457	AAEL013076	1	protein_coding	signal recognition particle 54 kda protein [Source:VB Community Annotation]		GO:0048500
1458	AAEL013077	1	protein_coding		EAT34714.1	GO:0016021
1459	AAEL013078	1	protein_coding	glycosyltransferase [Source:VB Community Annotation]	EAT34715.1	GO:0016021
1460	AAEL013078	1	protein_coding	glycosyltransferase [Source:VB Community Annotation]	EAT34715.1	GO:0016757
1461	AAEL013078	1	protein_coding	glycosyltransferase [Source:VB Community Annotation]	EAT34715.1	GO:0005789
1462	AAEL013078	1	protein_coding	glycosyltransferase [Source:VB Community Annotation]	EAT34715.1	GO:0005788
1463	AAEL013078	1	protein_coding	glycosyltransferase [Source:VB Community Annotation]	EAT34715.1	GO:0006488
1464	AAEL013078	1	protein_coding	glycosyltransferase [Source:VB Community Annotation]	EAT34715.1	GO:0052824
1465	AAEL013262	1	protein_coding			GO:0016998
1466	AAEL013262	1	protein_coding			GO:0006032
1467	AAEL013262	1	protein_coding			GO:0004568
1468	AAEL013263	1	protein_coding	high affinity copper transporter, putative [Source:VB Community Annotation]	EAT34501.1	GO:0016021
1469	AAEL013263	1	protein_coding	high affinity copper transporter, putative [Source:VB Community Annotation]	EAT34501.1	GO:0005375
1470	AAEL013263	1	protein_coding	high affinity copper transporter, putative [Source:VB Community Annotation]	EAT34501.1	GO:0035434
1471	AAEL013265	1	protein_coding			
1472	AAEL013600	1	protein_coding	integrin alpha-ps [Source:VB Community Annotation]		GO:0007155
1473	AAEL013600	1	protein_coding	integrin alpha-ps [Source:VB Community Annotation]		GO:0008305
1474	AAEL013608	1	protein_coding	sugar transporter [Source:VB Community Annotation]	EAT34119.1	GO:0016021
1475	AAEL013608	1	protein_coding	sugar transporter [Source:VB Community Annotation]	EAT34119.1	GO:0015165
1476	AAEL013608	1	protein_coding	sugar transporter [Source:VB Community Annotation]	EAT34119.1	GO:0000139
1477	AAEL013608	1	protein_coding	sugar transporter [Source:VB Community Annotation]	EAT34119.1	GO:0090481
1478	AAEL013611	1	protein_coding	AMP dependent ligase [Source:VB Community Annotation]	EAT34122.1	GO:0003824
1479	AAEL013623	1	protein_coding	trypsin [Source:VB Community Annotation]		GO:0006508
1480	AAEL013623	1	protein_coding	trypsin [Source:VB Community Annotation]		GO:0004252
1481	AAEL013627	1	protein_coding			
1482	AAEL013628	1	protein_coding	trypsin-eta, putative [Source:VB Community Annotation]		GO:0006508
1483	AAEL013628	1	protein_coding	trypsin-eta, putative [Source:VB Community Annotation]		GO:0004252
1484	AAEL013633	1	protein_coding	ubiquitin-conjugating enzyme h [Source:VB Community Annotation]	EAT34103.1	GO:0005524
1485	AAEL013633	1	protein_coding	ubiquitin-conjugating enzyme h [Source:VB Community Annotation]	EAT34103.1	GO:0016740
1486	AAEL013652	1	protein_coding	oxidoreductase [Source:VB Community Annotation]		GO:0055114
1487	AAEL013652	1	protein_coding	oxidoreductase [Source:VB Community Annotation]		GO:0050660
1488	AAEL013652	1	protein_coding	oxidoreductase [Source:VB Community Annotation]		GO:0016627
1489	AAEL013653	1	protein_coding	tata-box binding protein [Source:VB Community Annotation]		GO:0003677
1490	AAEL013653	1	protein_coding	tata-box binding protein [Source:VB Community Annotation]		GO:0006352
1491	AAEL013656	1	protein_coding	bm-40 precursor [Source:VB Community Annotation]	EAT34063.1	GO:0005615
1492	AAEL013656	1	protein_coding	bm-40 precursor [Source:VB Community Annotation]	EAT34063.1	GO:0005509
1493	AAEL013656	1	protein_coding	bm-40 precursor [Source:VB Community Annotation]	EAT34063.1	GO:0005518
1494	AAEL013656	1	protein_coding	bm-40 precursor [Source:VB Community Annotation]	EAT34063.1	GO:0062023
1495	AAEL013682	1	protein_coding	zinc finger protein [Source:VB Community Annotation]		GO:0008270
1496	AAEL013682	1	protein_coding	zinc finger protein [Source:VB Community Annotation]		GO:0005634
1497	AAEL013682	1	protein_coding	zinc finger protein [Source:VB Community Annotation]		GO:0003676
1498	AAEL013684	1	protein_coding			
1499	AAEL013692	1	protein_coding	PIWI [Source:VB Community Annotation]		GO:0003676
1500	AAEL013692	1	protein_coding	PIWI [Source:VB Community Annotation]		GO:0031047
1501	AAEL013692	1	protein_coding	PIWI [Source:VB Community Annotation]		GO:0005515
1502	AAEL013802	1	protein_coding	Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FZZ5]		GO:0016021
1503	AAEL013802	1	protein_coding	Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FZZ5]		GO:0006629
1504	AAEL013802	1	protein_coding	Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FZZ5]		GO:0080019
1505	AAEL013802	1	protein_coding	Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FZZ5]		GO:0102965
1506	AAEL013803	1	protein_coding			GO:0032418
1507	AAEL013813	1	protein_coding			GO:0008168
1508	AAEL013813	1	protein_coding			GO:0006370
1509	AAEL013813	1	protein_coding			GO:0080009
1510	AAEL013813	1	protein_coding			GO:0004483
1511	AAEL013813	1	protein_coding			GO:0032259
1512	AAEL013814	1	protein_coding	phosphomevalonate kinase, putative [Source:VB Community Annotation]	EAT33914.1	GO:0005524
1513	AAEL013814	1	protein_coding	phosphomevalonate kinase, putative [Source:VB Community Annotation]	EAT33914.1	GO:0005737
1514	AAEL013814	1	protein_coding	phosphomevalonate kinase, putative [Source:VB Community Annotation]	EAT33914.1	GO:0004631
1515	AAEL013814	1	protein_coding	phosphomevalonate kinase, putative [Source:VB Community Annotation]	EAT33914.1	GO:0006695
1516	AAEL013814	1	protein_coding	phosphomevalonate kinase, putative [Source:VB Community Annotation]		GO:0005737
1517	AAEL013814	1	protein_coding	phosphomevalonate kinase, putative [Source:VB Community Annotation]		GO:0004631
1518	AAEL013814	1	protein_coding	phosphomevalonate kinase, putative [Source:VB Community Annotation]		GO:0006695
1519	AAEL013816	1	protein_coding			GO:0016567
1520	AAEL013816	1	protein_coding			GO:0061630
1521	AAEL013818	1	protein_coding	spliceosome associated protein [Source:VB Community Annotation]		GO:0003723
1522	AAEL013818	1	protein_coding	spliceosome associated protein [Source:VB Community Annotation]		GO:0006396
1523	AAEL013818	1	protein_coding	spliceosome associated protein [Source:VB Community Annotation]		GO:0005515
1524	AAEL013822	1	protein_coding			GO:0006281
1525	AAEL013822	1	protein_coding			GO:0043140
1526	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33909.1	GO:0005524
1527	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33909.1	GO:0004674
1528	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33909.1	GO:0004672
1529	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33909.1	GO:0005516
1530	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33909.1	GO:0004683
1531	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33909.1	GO:0006468
1532	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33908.1	GO:0005524
1533	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33908.1	GO:0004674
1534	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33908.1	GO:0004672
1535	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33908.1	GO:0005516
1536	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33908.1	GO:0004683
1537	AAEL013823	1	protein_coding	calcium/calmodulin dependent protein kinase ii [Source:VB Community Annotation]	EAT33908.1	GO:0006468
